Hirdetéskod,Cím,Leírás,URL,Vételár,Egyéb költségek,Fizetendő magyarországi forgalomba helyezés esetén,Okmányok jellege,Szín,Állapot,Műszaki vizsga érvényes,Helyszín,Évjárat,Kilométeróra állása,Üzemanyag,Hajtás,Hengerűrtartalom,Teljesítmény,Sebességváltó fajtája,Klíma fajtája,Téli gumi méret,Nyári gumi méret,Saját tömeg,Felszereltség,Kivitel
14778523,OPEL ASTRA H 1.8 GTC Sport TEMPOMAT.XENON,"Megkímélt, Szép Állapotú Autó, 1.8-as 140 Lóerős Benzin Motorral, Sportos Megjelenés, Szervizkönyves, Bármelyik Szervizben Átvizsgálható, Megkímélt Állapotban kívül-belül, Törésmentes, Hibátlan Motor-Váltó-Futómű, Szakadás és Dohányfüst Mentes belső Térrel, Mindkét Gyári Kulcs. Xenon + Lámpamosó, Digitális Klíma, Sötétedő Belső Tükör, Tempomat, Sportülés-Sportkormány, Sport Funkció, Bőr-Multikormány, Bőr Könyöklő, 2x Elektromos Ablak, 2x El. Fűthető Tükör, 8x Légzsák, Gyári CD 30 Mp3 Rádió, Állítható Kormány, Állítható Ülésmagasság, Ködlámpa Elöl-Hátul, Távirányítású Központi Zár, ------Autóbeszámítás lehetséges! Bizományos értékesítés nagyon kedvező feltételekkel /tárolási díj nincs/ Az esetleges hirdetésbeli hibák és az eladás jogát fenn tarjuk! Hitel, csere, készpénzes autófelvásárlás, teljes körű gépjármű ügyintézés. Kérdésére szívesen válaszolok: 0620-550-5353",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_8_gtc_sport_tempomat_xenon-14778523,1390000,"","",Érvényes magyar okmányokkal,Szürke (metál),Normál,2021/3,,2008,158245,Benzin,Első kerék,1 796 cm³,140,Manuális (5 fokozatú) sebességváltó,Digitális klíma,"",205/55 R 16,1 210 kg,"tolatóradar, ABS (blokkolásgátló), ASR (kipörgésgátló), ESP (menetstabilizátor), indításgátló (immobiliser), centrálzár, szervokormány, tempomat, ülésmagasság állítás, középső kartámasz, automatikusan sötétedő belső tükör, multifunkciós kormánykerék, hátsó oldal légzsák, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, sportülések, ködlámpa, xenon fényszóró, fényszórómosó, elektromos ablak elöl, elektromos tükör, fűthető tükör, könnyűfém felni, színezett üveg, CD-s autórádió, MP3 lejátszás",Ferdehátú
14765748,OPEL ASTRA H 1.7 CDTI GTC Sport FRISS NAGY SZERVIZ ! GYÁRI SPORT !,"KÉSZPÉNZES AUTÓFELVÁSÁRLÁS! FRISS SZERVIZ: vezérlés, olaj, szűrők, hátsó komplett fék. ÚJ NÉGY ÉVSZAKOS GUMIK! GYÁRI SPORT! FRISS MŰSZAKIVAL!",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_7_cdti_gtc_sport_friss_nagy_szerviz_gyari_sport-14765748,1390000,"","",Érvényes magyar okmányokkal,Pezsgő (metál),Kitűnő,"",,2005,143000,Dízel,Első kerék,1 686 cm³,101,Manuális (6 fokozatú) sebességváltó,Digitális klíma,"",205/55 R 16,1 240 kg,"tolatóradar, ABS (blokkolásgátló), ESP (menetstabilizátor), centrálzár, szervokormány, tempomat, ülésmagasság állítás, multifunkciós kormánykerék, függönylégzsák, hátsó oldal légzsák, ISOFIX rendszer, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, ködlámpa, fényszóró magasságállítás, elektromos ablak elöl, elektromos tükör, fűthető tükör, könnyűfém felni, színezett üveg, CD-s autórádió, MP3 lejátszás, 6 hangszóró",Ferdehátú
14759146,OPEL ASTRA H 1.7 CDTI Classic III,"Új fék tárcsa, fék betét elől hátul, új nyári gumi szett acél felnin, új téli gumi szett acél felnin, új EEG szelep.",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_7_cdti_classic_iii-14759146,1390000,"","",Érvényes magyar okmányokkal,Fehér,Kitűnő,2019/10,,2011,221000,Dízel,Első kerék,1 686 cm³,125,Manuális (6 fokozatú) sebességváltó,Manuális klíma,"",205/55 R 16,1 400 kg,"dönthető utasülések, fűthető ülés, ülésmagasság állítás, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, állítható kormány, fedélzeti komputer, pótkerék, LED fényszóró, elektromos ablak elöl, elektromos tükör, fűthető tükör, színezett üveg, ABS (blokkolásgátló), ASR (kipörgésgátló), ESP (menetstabilizátor), centrálzár, riasztó, szervokormány, tempomat, részecskeszűrő, sebességfüggő szervókormány, rádió, rádiós magnó, CD-s autórádió, memóriakártya-olvasó, FM transzmitter, kihangosító, USB csatlakozó, MP3 lejátszás, 6 hangszóró, HIFI",Ferdehátú
14621606,OPEL ASTRA H 1.8 Cosmo,"Textilbőr-szövet kárpit, alu és magasfényű fekete műszerfaldekor. Tulajdonostól eladó!",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_8_cosmo-14621606,1390000,"","",Érvényes magyar okmányokkal,"",Normál,"",,2008,195000,Benzin,Első kerék,1 796 cm³,140,Manuális (5 fokozatú) sebességváltó,Digitális klíma,"",205/55 R 16,"","ülésmagasság állítás, középső kartámasz, multifunkciós kormánykerék, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, pótkerék, elektromosan behajtható külső tükrök, ködlámpa, elektromos ablak elöl, elektromos tükör, fűthető tükör, könnyűfém felni, ABS (blokkolásgátló), indításgátló (immobiliser), centrálzár, szervokormány, tempomat, CD-s autórádió, 2 DIN, 6 hangszóró",Sedan
14585838,OPEL ASTRA H 1.6 Enjoy ORIGINÁL KM. MEGKÍMÉLT ÁLLAPOT. DIGIT KLÍMA. SZERVIZKÖNYV,"MEGKÍMÉLT ÁLLAPOT, SZAKADÁS-KOPÁS MENTES BELTÉR, ORIGINÁL KM, VEZETETT SZERVIZKÖNYV, DIGIT KLÍMA, PLÜSS BELSŐ, FABERAKÁS, 4X ELEKTROMOS ABLAK, PÓTKERÉK, SZÉP ÁLLAPOTBAN ELADÓ.",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_6_enjoy_original_km_megkimelt_allapot_digit_klima_szervizkonyv-14585838,1390000,"","",Érvényes magyar okmányokkal,Kék (metál),Megkímélt,2021/7,,2005,151000,Benzin,Első kerék,1 598 cm³,105,Manuális (5 fokozatú) sebességváltó,Digitális klíma,"",205/55 R 16,1 190 kg,"állítható hátsó ülések, dönthető utasülések, faberakás, plüss kárpit, ülésmagasság állítás, automatikusan sötétedő belső tükör, hűthető kesztyűtartó, multifunkciós kormánykerék, állítható combtámasz, deréktámasz, csomag rögzítő, függönylégzsák, ISOFIX rendszer, kikapcsolható légzsák, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, pótkerék, automatikusan sötétedő külső tükör, fűthető szélvédő, ködlámpa, fényszóró magasságállítás, elektromos ablak elöl, elektromos ablak hátul, elektromos tükör, fűthető tükör, könnyűfém felni, színezett üveg, ABS (blokkolásgátló), ASR (kipörgésgátló), ESP (menetstabilizátor), centrálzár, szervokormány, CD-s autórádió, MP3 lejátszás, 1 DIN, 6 hangszóró",Ferdehátú
14488207,OPEL ASTRA H 1.9 CDTI Cosmo,"Friss műszaki, friss olajcsere. Kettőstömegű lendkerék, kuplung, vezérlés csere megvolt.",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_9_cdti_cosmo-14488207,1390000,"","",Érvényes magyar okmányokkal,"",Normál,2021/6,,2007,203000,Dízel,Első kerék,1 910 cm³,120,Manuális (6 fokozatú) sebességváltó,Automata klíma,"",205/55 R 16,1 230 kg,"ülésmagasság állítás, középső kartámasz, deréktámasz, bőr-szövet huzat, függönylégzsák, ISOFIX rendszer, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, pótkerék, ködlámpa, fényszóró magasságállítás, elektromos ablak elöl, elektromos tükör, fűthető tükör, könnyűfém felni, színezett üveg, vonóhorog, ABS (blokkolásgátló), ASR (kipörgésgátló), centrálzár, riasztó, szervokormány, CD-s autórádió, 6 hangszóró",Kombi
14430163,OPEL ASTRA H Caravan 1.6 Essentia VEZETETT SZERVÍZKÖNYV!,MEGTEKINTÉS ELŐTT KÉREM HÍVJON! +++ KÉSZPÉNZES AUTÓFELVÁSÁRLÁS PIACVEZETŐ ÁRON! +++,https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_caravan_1_6_essentia_vezetett_szervizkonyv-14430163,1390000,"","",Érvényes magyar okmányokkal,Ezüst (metál),Megkímélt,2019/8,,2008,194315,Benzin,Első kerék,1 598 cm³,116,Manuális (5 fokozatú) sebességváltó,Digitális klíma,"",195/65 R 15,1 280 kg,"ülésmagasság állítás, középső kartámasz, automatikusan sötétedő belső tükör, multifunkciós kormánykerék, függönylégzsák, ISOFIX rendszer, kikapcsolható légzsák, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, ABS (blokkolásgátló), ESP (menetstabilizátor), indításgátló (immobiliser), centrálzár, szervokormány, tempomat, esőszenzor, elektromos ablak elöl, elektromos tükör, fűthető tükör, könnyűfém felni, színezett üveg, CD-s autórádió, 6 hangszóró",Kombi
14415445,OPEL ASTRA H 1.6 Elegance,végig szervizelt 2 db gyári kulcs,https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_6_elegance-14415445,1390000,"","",Érvényes magyar okmányokkal,Ezüst (metál),Kitűnő,2020,,2006,131467,Benzin,Első kerék,1 598 cm³,105,Manuális (5 fokozatú) sebességváltó,Digitális kétzónás klíma,"",205/55 R 16,1 190 kg,"állítható hátsó ülések, dönthető utasülések, faberakás, ülésmagasság állítás, automatikusan sötétedő belső tükör, hűthető kesztyűtartó, velúr kárpit, függönylégzsák, hátsó oldal légzsák, ISOFIX rendszer, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, fedélzeti komputer, pótkerék, fűthető ablakmosó fúvókák, ködlámpa, fényszóró magasságállítás, fényszórómosó, elektromos ablak elöl, elektromos ablak hátul, elektromos tükör, fűthető tükör, könnyűfém felni, színezett üveg, ABS (blokkolásgátló), ASR (kipörgésgátló), ESP (menetstabilizátor), centrálzár, riasztó, szervokormány",Ferdehátú
14342767,OPEL ASTRA H 1.7 CDTI Essentia KLIMA.TEMPOMAT,"Megkímélt állapot, szakadásmentes beltér, klíma, tempomat. 4 elektromos ablak, 2 db gyári kulcs, vonóhorog, pótkerék, szép állapotban eladó!",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_7_cdti_essentia_klima_tempomat-14342767,1390000,"","",Érvényes magyar okmányokkal,Sötétszürke (metál),Megkímélt,2020/12,,2008,178000,Dízel,Első kerék,1 686 cm³,110,Manuális (6 fokozatú) sebességváltó,Digitális klíma,"",205/55 R 16,1 230 kg,"állítható hátsó ülések, dönthető utasülések, ülésmagasság állítás, középső kartámasz, automatikusan sötétedő belső tükör, multifunkciós kormánykerék, velúr kárpit, függönylégzsák, hátsó oldal légzsák, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, pótkerék, automatikusan sötétedő külső tükör, ködlámpa, fényszóró magasságállítás, elektromos ablak elöl, elektromos ablak hátul, elektromos tükör, fűthető tükör, színezett üveg, vonóhorog, ABS (blokkolásgátló), ESP (menetstabilizátor), centrálzár, szervokormány, tempomat, CD-s autórádió, MP3 lejátszás, 6 hangszóró",Ferdehátú
13552685,OPEL ASTRA H Caravan 1.4 Essentia,"",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_caravan_1_4_essentia-13552685,1390000,"","",Érvényes magyar okmányokkal,Sötétszürke (metál),Normál,"",,2009,158093,Benzin,Első kerék,1 364 cm³,90,Manuális (5 fokozatú) sebességváltó,Digitális kétzónás klíma,"",195/65 R 15,1 280 kg,"dönthető utasülések, ülésmagasság állítás, középső kartámasz, multifunkciós kormánykerék, függönylégzsák, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, pótkerék, fényszóró magasságállítás, elektromos ablak elöl, elektromos tükör, színezett üveg, ABS (blokkolásgátló), ASR (kipörgésgátló), indításgátló (immobiliser), centrálzár, szervokormány, tempomat, CD-s autórádió",Kombi
13416674,OPEL ASTRA H Caravan 1.6 Enjoy,Gépjárműveink megtekintése előtt telefonos egyeztetés szükséges!,https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_caravan_1_6_enjoy-13416674,1390000,"","",Érvényes magyar okmányokkal,"",Kitűnő,2019/11,,2007,133000,Benzin,Első kerék,1 598 cm³,116,Manuális (5 fokozatú) sebességváltó,Automata klíma,"",195/65 R 15,1 280 kg,"ABS (blokkolásgátló), centrálzár, függönylégzsák, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, állítható kormány, fedélzeti komputer, elektromos ablak elöl, elektromos tükör, fűthető tükör, könnyűfém felni, CD-s autórádió, 4 hangszóró",Kombi
12038687,OPEL ASTRA H 1.3 CDTI Enjoy,"ÚJ KUPLUNG, KETTŐSTÖMEGÜ, FÉKEK, VEZÉRLÉS, SZERVIZ! TOVÁBBI AUTÓINK MEGTEKINTHETŐK: JÁRMŰVEINK UGYANITT MENÜPONT ALATT. KEDVEZŐ FINANSZÍROZÁSBAN SEGÍTSÉGET TUDUNK NYÚJTANI. KERESKEDÉSÜNKBEN TELJES KÖRŰ ÜGYINTÉZÉSSEL ÁTÍRÁS, BIZTOSÍTÁSKÖTÉS, EREDETVIZSGA ÁLLUNK RENDELKEZÉSÜKRE. SZOLGÁLTATÁSAINK: - HASZNÁLT GÉPJÁRMŰ ÉRTÉKESÍTÉS, - AUTÓ BÉRBEADÁS, HASZNÁLTAUTÓ BESZÁMÍTÁS TÍPUSTÓL, KORTÓL FÜGGETLENÜL, - KÉSZPÉNZES AUTÓFELVÁSÁRLÁS, - MŰSZAKI VIZSGÁZTATÁS, - EREDETVIZSGA, - KÜLFÖLDI GÉPJÁRMŰ FORGALOMBA HELYEZÉS, GÉPJÁRMŰ BESZERZÉS AKÁR KÜLFÖLDRŐL IS.",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_3_cdti_enjoy-12038687,1390000,"","",Érvényes magyar okmányokkal,Kék (metál),Normál,2021/5,,2009,173000,Dízel,Első kerék,1 248 cm³,90,Manuális (6 fokozatú) sebességváltó,Automata klíma,"",195/65 R 15,1 230 kg,"ülésmagasság állítás, hűthető kesztyűtartó, ISOFIX rendszer, kikapcsolható légzsák, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, pótkerék, fényszóró magasságállítás, elektromos ablak elöl, színezett üveg, ABS (blokkolásgátló), ASR (kipörgésgátló), centrálzár, szervokormány, tempomat, részecskeszűrő, CD-s autórádió, 6 hangszóró, HIFI",Ferdehátú
14614775,OPEL ASTRA H Caravan 1.7 CDTI Cosmo XENON + TEMPOMAT + DIGITKLÍMA + FRISS műszaki,"GK csere miatt eladó megbízható családi autó. Friss műszakival, rendszeresen szervizelve! Magasnyomású szivattyú felújítva.",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_caravan_1_7_cdti_cosmo_xenon_plusz_tempomat_plusz_digitklima_plusz_friss_muszaki-14614775,1395000,"","",Érvényes magyar okmányokkal,Világosszürke (metál),Normál,2021/5,,2009,277700,Dízel,Első kerék,1 686 cm³,110,Manuális (6 fokozatú) sebességváltó,Digitális klíma,"",205/55 R 16,1 280 kg,"ülésmagasság állítás, automatikusan sötétedő belső tükör, multifunkciós kormánykerék, velúr kárpit, csomag rögzítő, függönylégzsák, hátsó oldal légzsák, ISOFIX rendszer, kikapcsolható légzsák, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, pótkerék, automatikusan sötétedő külső tükör, ködlámpa, xenon fényszóró, esőszenzor, fényszórómosó, elektromos ablak elöl, elektromos ablak hátul, elektromos tükör, fűthető tükör, színezett üveg, ABS (blokkolásgátló), ASR (kipörgésgátló), ESP (menetstabilizátor), EBD/EBV (elektronikus fékerő-elosztó), EDS (elektronikus differenciálzár), indításgátló (immobiliser), fékasszisztens, centrálzár, tempomat, részecskeszűrő, sebességfüggő szervókormány, CD-s autórádió, bluetooth-os kihangosító, AUX csatlakozó, 8 hangszóró",Kombi
14837283,OPEL ASTRA H 1.6 Enjoy 2ÉVIZSGA!164000KM!V.HOROG!,"MEGKÍMÉLT ÁLLAPOT! EZÜST METÁL SZÍNBEN ELADÓ! ENJOY FELSZERELTSÉG: 8-LÉGZSÁK, 2X-EL ABLAK, (KOMFORT ELEKTRONIKÁVAL), TEMPOMAT, KLÍMA, SZÍNEZETT ÜVEGEK, VONÓHOROG ABS, EBD! SZÍNES NAVIGÁCIÓS CD-S FEJEGYSÉG, 6 HANGSZÓRÓ, FEDÉLZETI COMPUTER, 16-OS ALUFELNIK(205/55/16-OS GUMIKKAL SZERELVE! FRISSEN SZERVIZELVE A KÖVETKEZŐK: KLÍMASZERVIZ(ÚJ KLÍMAHŰTŐ+GÁZ TÖLTÉS+ ÚJ AKSI+OLAJ+SZŰRŐ CSERÉLVE(5W40). JÁRMŰVEK UGYAN ITT HIVATKOZÁS ALATT A TOVÁBBI JÁRMŰVEKET MEGTEKINTHETI! BÁRMILYEN KÉRDÉSE LENNE FORDULJON BIZALOMMAL HOZZÁM.",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_6_enjoy_2evizsga164000kmv_horog-14837283,1397000,"","",Érvényes magyar okmányokkal,"",Megkímélt,2021/9,,2007,164000,Benzin,Első kerék,1 598 cm³,116,Manuális (5 fokozatú) sebességváltó,Manuális klíma,"",195/65 R 15,1 230 kg,"állítható hátsó ülések, ülésmagasság állítás, középső kartámasz, multifunkciós kormánykerék, függönylégzsák, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, pótkerék, fényszóró magasságállítás, elektromos ablak elöl, elektromos tükör, fűthető tükör, könnyűfém felni, színezett üveg, vonóhorog, ABS (blokkolásgátló), EBD/EBV (elektronikus fékerő-elosztó), indításgátló (immobiliser), centrálzár, szervokormány, tempomat, CD-s autórádió, GPS (navigáció), 6 hangszóró",Ferdehátú
14837047,OPEL ASTRA H Caravan 1.7 CDTI Essentia 148ekm!Kitűnő Állapot!,"SÉRÜLÉSMENTES KITŰNŐ GYÁRI ÁLLAPOTBAN! SZERVIZKÖNYV! LEINFORMÁLHATÓ GARANTÁLT KILOMÉTER! ÖSSZES GYÁRI KULCCSAL! MINDENFÉLE KÉNYELMI EXTRÁVAL: VEZETŐ-UTAS-OLDA-FÜGGÖNY LÉGZSÁKOK, KLÍMA, MULTIKORMÁNY, TEMPOMAT, RIASZTÓ, KÖZPONTI ZÁR, CD-MP3 HIFI, SZÍNES ÜVEG, EL. ABLAK, EL. TÜKÖR, FEDÉLZETI KOMPUTER, POHÁRTARTÓ, ALUKERÉK, PARKRADAR, OSZTVA DÖNTHETŐ HÁTSÓ ÜLÉSEK! GAZDASÁGOS FOGYASZTÁS 6 LITER/100 KILOMÉTEREN! ÚJSZERŰ BELSŐ ÉS KARCMENTES KITŰNŐ KÜLSŐ ÁLLAPOT! AUTÓBESZÁMÍTÁS-HITEL LEHETSÉGES! ÁTÍRÁS-BIZTOSÍTÁS KÖTÉS- HITEL ÜGYINTÉZÉS-HELYBEN! MEGLEPETÉSEK HELYETT VÁSÁROLJON VALÓS KM FUTÁSÚ AUTÓT LEINFORMÁLHATÓ SZERVIZMÚLTTAL! TUDJON KÜLÖNBSÉGET TENNI ÉS NE CSAPJA BE ÖNMAGÁT A KECSEGTETŐEN MANIPULÁLT ÓRAÁLLÁSÚ SIRALMAS ESZTÉTIKAI ÉS RIZIKÓS MŰSZAKI ÁLLAPOTÚ AUTÓKKAL! FORDULJON HOZZÁNK BIZALOMMAL TELEFONON VAGY SZEMÉLYESEN! TEKINTSE MEG TELJES KINÁLATUNKAT A FUNKCIÓK/JÁRMÜVEK UGYANITT CIMÜ MENÜPONTBAN. Tóci Car Autópark",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_caravan_1_7_cdti_essentia_148ekmkituno_allapot-14837047,1398000,"","",Érvényes magyar okmányokkal,Fekete (metál),Sérülésmentes,2020/10,,2009,148000,Dízel,Első kerék,1 686 cm³,110,Manuális (6 fokozatú) sebességváltó,Digitális klíma,"",205/65 R 16,1 280 kg,"állítható hátsó ülések, dönthető utasülések, ülésmagasság állítás, középső kartámasz, multifunkciós kormánykerék, függönylégzsák, ISOFIX rendszer, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, tolatóradar, ABS (blokkolásgátló), ESP (menetstabilizátor), indításgátló (immobiliser), centrálzár, riasztó, szervokormány, tempomat, pótkerék, fűthető szélvédő, ködlámpa, fényszóró magasságállítás, elektromos ablak elöl, elektromos ablak hátul, elektromos tükör, fűthető tükör, könnyűfém felni, színezett üveg, CD-s autórádió, GPS (navigáció), MP3 lejátszás, 6 hangszóró, HIFI",Kombi
14819043,OPEL ASTRA H 1.4 Essentia TEMPOMAT.8 LÉGZSÁK. SZÉP ÁLLAPOTÚ,"RENDKIVŰL SZÉP ÁLLAPOTÚ, KEVESET FUTOTT.-Sérülésmentes Vezetett Szervízkönyves Leinformálható Szervízmulttal Rendelkezik, AMI Ritkaság A Piacon! Kitünően Felszerelt, Gyönyörű Esztétikai És Kitünő Műszaki Állapotú, 8 Légzsák, TEMPOMAT, 2 ELEKTROMOS ABLAK, ESŐ LÁMPA TÜKÖR SZENZOR, Klíma, ABS, ESP, STB. Minden Kényelmi És Biztonsági Extrával Felszerelve, -Hitel Autóbeszámítás Kedvező Feltételekkel Megoldható.-0%-tól elvihető! ELŐZETES TELEFON EGYEZTETÉS MINDENKÉPPEN SZÜKSÉGES! -----KERESKEDÉSÜNK ÚJ CÍME 4034 DEBRECEN VÁMOSPÉRCSI ÚT 69.A D. R. K. K-val SZEMBEN.---0% BEFIZETÉSTŐL LEHETŐSÉG VAN A KERESKEDÉSÜNKBEN ÁRULT GÉPKOCSI ELVITELÉRE banki finanszírozás keretében! - A HÍRDETÉS NEM MINŐSÜL AJÁNLATTÉTELNEK.",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_4_essentia_tempomat_8_legzsak_szep_allapotu-14819043,1398000,"","",Érvényes magyar okmányokkal,Ezüst (metál),Normál,2021/6,,2008,121000,Benzin,Első kerék,1 364 cm³,90,Manuális (5 fokozatú) sebességváltó,Manuális klíma,"",195/65 R 15,1 155 kg,"állítható hátsó ülések, dönthető utasülések, ülésmagasság állítás, középső kartámasz, automatikusan sötétedő belső tükör, multifunkciós kormánykerék, függönylégzsák, hátsó oldal légzsák, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, állítható kormány, automatikusan sötétedő külső tükör, ködlámpa, fényszóró magasságállítás, elektromos ablak elöl, elektromos ablak hátul, elektromos tükör, fűthető tükör, könnyűfém felni, színezett üveg, ABS (blokkolásgátló), ASR (kipörgésgátló), ESP (menetstabilizátor), indításgátló (immobiliser), centrálzár, szervokormány, tempomat, CD-s autórádió, 8 hangszóró",Ferdehátú
